Date,RIO.AX,TLS.AX,WES.AX,CPU.AX,SEK.AX,WOW.AX,CBA.AX,WBC.AX
2/12/13,45.85816574,3.708844662,20.57587051,8.62269783,11.13900757,25.93233871,51.35393143,21.6959095
3/12/13,45.60745239,3.686855793,20.43667984,8.502491951,11.0881834,25.84734344,51.15346909,21.49625397
4/12/13,46.1645813,3.701514244,20.30228996,8.606671333,11.22371578,25.81643486,51.32053375,21.52953148
5/12/13,45.96261597,3.650205851,20.04311371,8.62269783,11.11359501,25.36052704,50.45183182,20.95718193
6/12/13,46.24814987,3.650205851,20.01431847,8.686806679,10.80017853,25.50734138,50.23130417,20.97049522
9/12/13,46.33172226,3.672194958,19.9855175,8.702833176,10.80864906,25.42234802,50.05087662,20.6909771
10/12/13,46.0810051,3.672194958,19.89432526,8.71886158,10.93571091,25.43779945,50.29144669,20.75753021
11/12/13,45.80244064,3.664865494,19.75033951,8.702833176,10.78323746,25.15962219,49.78358841,20.55121803
12/12/13,45.36370468,3.635546684,19.73114014,8.590641975,10.51217365,25.2909832,49.12203217,20.51128769
13/12/13,45.32889175,3.642877102,19.82233429,8.518519402,10.65617561,25.22916412,49.58311081,20.63108063
16/12/13,45.20354843,3.650205851,19.92312622,8.598655701,10.63076305,25.2368927,49.20222855,20.47801018
17/12/13,45.47514343,3.679524899,20.42708015,8.614682198,10.39358521,25.2909832,49.4026947,20.54456329
18/12/13,45.4960289,3.694185257,20.06230927,8.574614525,10.41899681,25.25234604,49.23563004,20.37818336
19/12/13,46.33172226,3.745492458,20.5806675,8.855093002,10.82559013,25.66188431,50.01747513,20.87732124
20/12/13,46.47795868,3.811460018,20.66706276,9.055435181,10.97806454,26.00961113,50.73918533,21.01042366
23/12/13,46.58938217,3.811460018,20.89264107,9.111531258,10.92724037,25.97097778,51.29380035,21.24336052
24/12/13,46.54759598,3.833450317,21.01743126,9.143583298,11.29148197,26.04051781,51.56108475,21.38977432
27/12/13,46.90972519,3.848109722,21.13742065,9.095502853,11.21524429,26.04824638,51.66133499,21.35649681
30/12/13,47.35542679,3.855439425,21.14222145,9.127559662,11.24065685,26.15642357,51.90188599,21.50956726
31/12/13,47.48077393,3.848109722,21.13742065,9.119542122,11.35924625,26.15642357,51.98877716,21.5494957
2/1/14,47.84987259,3.855439425,21.14222145,9.079476357,11.23218536,26.18733025,52.01549911,21.52287483
3/1/14,47.60613632,3.862768173,21.1086235,9.055435181,11.0881834,26.27233124,51.8417511,21.52287483
6/1/14,47.18132019,3.862768173,20.94063759,9.031394958,11.11359501,26.11778641,51.85512543,21.37645721
7/1/14,45.96261597,3.870098114,20.95983505,9.03940773,11.1220665,26.08688164,51.93530655,21.34984207
8/1/14,45.50995636,3.870098114,21.07982445,9.055435181,11.26606846,26.17188072,52.04223633,21.32321739
9/1/14,45.47514343,3.855439425,21.14701843,9.063447952,11.42701244,26.43460274,52.10904694,21.25666809
10/1/14,44.32607651,3.855439425,21.14222145,9.087488174,11.24912739,26.55051041,51.85512543,21.44301414
13/1/14,44.22857666,3.848109722,20.93584061,9.095502853,11.17288971,26.43460274,51.45418167,21.30325317
14/1/14,44.11714935,3.811460018,20.56627083,8.991324425,10.80017853,26.07915306,50.65229034,20.97049522
15/1/14,44.73694992,3.826119423,20.84464645,9.159611702,10.96112156,26.15642357,50.91289902,21.10359955
16/1/14,45.67013931,3.870098114,21.0510273,9.183654785,11.13900757,26.45778275,50.65229034,21.18346024
17/1/14,46.18547058,3.840779066,20.97423744,9.24776268,10.96112156,26.41914177,50.43177414,21.03039169
20/1/14,46.30385971,3.833450317,20.86384773,9.135570526,10.79170895,26.31869316,50.33154297,20.98380852
21/1/14,45.82334518,3.855439425,20.90223885,9.27180481,10.92724037,26.57369041,50.85276413,21.15683746
22/1/14,45.46817398,3.826119423,20.8254509,9.287831306,10.94418335,26.42687607,50.72579956,21.26332283
23/1/14,45.03639984,3.796800852,20.71985626,9.103515625,10.96112156,26.16415596,50.2045784,20.92391014
24/1/14,45.37763977,3.774811506,20.61426544,9.023381233,10.78323746,26.25687599,49.94396591,20.71094322
28/1/14,44.78569794,3.752822161,20.34548759,8.895161629,10.4782896,25.90142632,49.53634644,20.48466873
29/1/14,45.82334518,3.738162994,20.33109093,9.023381233,10.76629734,26.29550934,50.06425476,20.76418495
30/1/14,45.82334518,3.760152102,20.15830612,9.031394958,10.58841228,26.23369789,49.58311081,20.55787468
31/1/14,45.71191406,3.767482042,20.15830612,8.951255798,10.51217365,26.32642174,49.60316086,20.54456329
3/2/14,45.50299454,3.774811506,20.24950027,8.935228348,10.68158817,26.21824074,49.71676254,20.62442207
4/2/14,44.64642715,3.72350359,19.96151733,8.678792953,10.42746735,26.03278923,48.91487885,20.23176956
5/2/14,44.98068619,3.686855793,19.83193207,8.66276741,10.14793301,26.21051407,48.44042587,20.17187309
6/2/14,45.71887589,3.708844662,20.36948395,8.815024376,10.24111176,26.82868767,49.10198975,20.51794243
7/2/14,45.93475723,3.672194958,20.37428856,8.798995972,10.28346539,27.02186966,49.12871552,20.79746056
10/2/14,46.67295074,3.694185257,20.54227257,8.943243027,10.46982193,26.96004868,50.01747513,21.14352989
11/2/14,46.4083252,3.701514244,20.54227257,8.88714695,10.52911568,26.85959625,50.73248291,21.44966698
12/2/14,47.42506027,3.745492458,20.66226006,9.456116676,10.83406162,27.06050301,50.91959381,21.62935829
13/2/14,47.23703766,3.774811506,20.71985626,9.255775452,11.01194572,27.27686501,50.61887741,21.58942795
14/2/14,47.28578568,3.811460018,21.04142761,9.560296059,11.17288971,27.43140793,50.77926636,21.79573822
17/2/14,48.42789459,3.826119423,20.91183662,9.536253929,11.39313126,27.5164032,50.90936279,21.90221977
18/2/14,49.36106491,3.833450317,20.83024597,9.648653984,11.29148197,27.5704937,51.03262329,21.86894417
19/2/14,48.88751221,3.848109722,20.72465706,9.79460144,13.29904366,27.82549095,51.35442352,22.12184525
20/2/14,48.46270752,3.862768173,20.66226006,9.71352005,13.57010841,27.96457672,51.0805397,22.02866936
21/2/14,48.90841675,3.848109722,21.02223015,9.697304726,13.67175674,28.06503296,51.47768784,22.16842651
24/2/14,48.43485641,3.859416008,21.11813736,9.729738235,13.756464,28.2427578,51.60093307,22.34146118
25/2/14,47.78719711,3.859416008,21.06879616,9.640547752,14.31552982,28.28138542,51.53931808,22.24163818
26/2/14,46.638134,3.836802244,21.10826874,9.640547752,14.27317715,28.2195797,51.68995667,22.33480644
27/2/14,46.38046646,3.821726561,21.01945305,9.705410957,14.60353374,28.14229965,51.49137497,22.32149887
28/2/14,46.54759598,3.8066504,21.19214821,9.624330521,14.49341869,27.87185287,51.12162018,22.27490997
3/3/14,45.81637955,3.821726561,21.0934639,9.656764984,14.27317715,27.58594513,50.99837494,22.16842651
4/3/14,45.84423065,3.851877928,21.07866096,9.721628189,14.34941292,27.9182148,51.30649567,22.39470482
5/3/14,45.97290421,3.844339848,21.29083252,10.02162933,14.75600815,27.90276337,51.710495,22.78070259
6/3/14,45.80975723,3.814188719,21.18227577,10.08649158,15.28119373,27.93367767,51.73103333,22.83394623
7/3/14,46.06512451,3.821726561,21.41911507,10.06217003,15.45907974,28.09593773,52.03915024,22.56108475
10/3/14,43.41215897,3.791574717,21.51286697,10.13514328,15.28966331,28.32775307,51.86797333,22.47456741
11/3/14,43.4263382,3.829264402,21.44379044,9.956765175,15.0863657,28.31229973,52.21034241,22.82063484
12/3/14,43.54692841,3.829264402,21.27109337,9.835142136,14.67977142,28.16548729,51.86797333,22.58770561
13/3/14,44.73863602,3.829264402,21.07866096,10.01352119,15.29813576,28.46684647,52.01176453,22.79401398
14/3/14,43.62496567,3.776498795,20.64939308,9.835142136,14.81530476,28.06503296,51.52561188,22.39470482
17/3/14,43.46889496,3.76896143,20.61485291,9.802710533,14.90848255,27.9155407,51.25172424,22.32149887
18/3/14,43.8732338,3.791574717,20.53096962,9.859466553,14.99319077,28.16731453,51.48452759,22.35477257
19/3/14,43.52565765,3.791574717,20.7135334,9.94054985,15.17954731,28.26959419,51.66255188,22.46125603
20/3/14,43.12841797,3.761422873,20.44215584,9.891899109,14.63741779,27.89980507,51.33388519,22.12184525
21/3/14,43.53274155,3.76896143,20.57538033,10.00541401,14.73059654,28.16731453,51.80633926,22.36142921
24/3/14,43.62496567,3.76896143,20.521101,9.891899109,14.48494434,28.00208473,52.00492477,22.37473679
25/3/14,44.24918747,3.76896143,20.65432549,9.883790016,14.28164673,27.96274948,51.96383667,22.53446579
26/3/14,45.16424942,3.8066504,20.57044411,9.932439804,14.61200523,28.48203659,52.30619812,22.81398201
27/3/14,44.81667709,3.784036636,20.45202637,9.85135746,14.60353374,28.39548492,52.42259979,22.77404785
28/3/14,44.85922623,3.791574717,20.4224205,9.810817719,14.62047482,28.00995255,52.8197403,22.91381073
31/3/14,45.07912445,3.829264402,20.3237381,9.810817719,14.88306904,28.10437393,53.02516937,23.00032616
1/4/14,45.29192734,3.8066504,20.28920174,10.02973557,14.8745985,28.03356552,52.81290817,23.02029228
2/4/14,45.46927261,3.814188719,20.39281654,9.948656082,15.17107487,28.06503296,52.68964005,23.0402565
3/4/14,45.17134476,3.836802244,20.55564499,9.900008202,14.872262,28.23812866,52.74443054,22.94042969
4/4/14,45.19972992,3.814188719,20.51123619,9.948656082,14.65029144,28.29320335,52.71017456,23.02695084
7/4/14,45.36286926,3.799112558,20.76288033,9.867575645,14.25756645,28.21452713,52.62801361,22.94708443
8/4/14,45.75301361,3.799112558,20.79741478,9.762169838,13.86484337,28.09650421,52.55953598,22.93377686
9/4/14,46.20699692,3.829264402,21.0539875,9.810817719,14.18072796,28.26959419,53.05939484,23.09349823
10/4/14,46.07221603,3.829264402,21.12307167,9.843250275,14.30879211,28.60005379,53.3332901,23.19997978
11/4/14,45.47636032,3.8066504,21.00465202,9.648653984,13.89899158,28.35614777,52.97037888,23.06687737
14/4/14,44.87342072,3.8066504,20.73820305,9.494602203,13.47212029,28.04930115,52.38836288,22.72746086
15/4/14,44.93725967,3.829264402,20.94050598,9.57568264,13.75385475,28.30107307,52.65541458,22.87388039
16/4/14,44.95144653,3.844339848,21.083601,9.79460144,14.21487999,28.59218216,52.82659149,23.02029228
17/4/14,44.95144653,3.86695385,21.20695305,9.85135746,14.29171753,29.18228531,53.11418152,23.25322533
22/4/14,44.50456238,3.874491692,21.44379044,9.843250275,14.33440304,29.88253403,53.42914581,23.48615265
23/4/14,44.54002762,3.897105694,21.70529938,10.14325047,14.64175129,29.84319115,54.10018539,23.70578003
24/4/14,44.67479706,3.904642582,21.68062401,10.07027912,14.64175129,29.69370651,54.01802444,23.81225777
28/4/14,44.02220154,3.919719696,21.65595818,10.09460258,14.74420071,30.28380203,54.40145493,23.8654995
29/4/14,43.48310089,3.889566422,21.22175026,10.05406094,14.22341537,29.929739,54.05224609,23.55270958
30/4/14,43.76683807,3.93479538,21.07372665,10.01352119,14.27464008,29.36325073,54.02486038,23.37301826
1/5/14,43.12131882,3.919719696,21.0934639,9.981087685,14.10389233,28.7338028,53.84683609,23.09349823
2/5/14,43.25611115,3.919719696,21.24148941,9.989195824,14.41123772,28.79675674,54.1891861,23.20663452
5/5/14,43.73136139,3.927257061,21.34017754,10.08649158,14.41123772,28.98558235,54.05224609,22.92712021
6/5/14,43.62496567,3.942333221,21.37471008,10.19189835,14.76127529,29.26096344,54.29191589,23.08684349
7/5/14,42.98654556,3.904642582,21.16254234,9.94054985,14.6246767,29.07213402,53.78520966,22.96039581
8/5/14,43.59658432,3.93479538,21.18227577,10.00541401,14.68444061,29.00918961,54.15495682,23.22659874
9/5/14,43.23482513,3.93479538,21.14774132,10.10270977,14.52222919,28.98558235,54.43568802,23.25322533
12/5/14,43.27029419,3.927257061,21.14280701,10.07838631,14.68444061,28.77314949,54.35351944,23.22659874
13/5/14,44.5825882,3.957409382,21.32043457,10.32163048,14.91494751,28.99345207,54.70959091,23.38633347
14/5/14,44.53292465,3.980022907,21.29576683,10.3378458,15.1283884,29.04065132,55.38746262,23.35900497
15/5/14,44.55421066,3.987560272,21.34510803,10.37027836,14.95763874,29.33177185,55.59972382,23.5502491
16/5/14,43.94416809,3.987560272,21.32043457,10.28108788,14.61614227,29.19015312,55.05195999,23.4136467
19/5/14,42.63186646,3.964947224,21.0539875,10.12703514,14.24049187,29.04852867,54.47677612,23.07214165
20/5/14,42.59640503,3.995099545,21.06879616,10.02162933,14.01851749,29.19802284,54.66165924,23.0038414
21/5/14,42.13533783,4.040325642,21.0885334,9.91622448,13.95021629,29.30816841,54.90816116,22.99700928
22/5/14,43.24191284,4.040325642,21.32536888,10.09460258,14.04413033,29.50486946,55.22312927,23.12678337
23/5/14,42.9439888,4.055401325,21.3796463,10.09460258,14.1295023,29.55995369,55.6750412,23.35217667
26/5/14,43.23482513,4.025250912,21.48819733,10.12703514,14.10389233,29.66222954,55.84622192,23.33168793
27/5/14,43.4192543,4.010175228,21.47339249,10.14325047,14.11243057,29.81171989,55.92839432,23.44096756
28/5/14,43.55403137,4.025250912,21.34510803,10.36217022,14.51369095,29.46553421,56.10643005,23.56391335
29/5/14,42.6105957,4.055401325,21.47832489,10.12703514,14.51369095,29.51273918,56.18175507,23.57756996
30/5/14,42.06439972,4.025250912,21.39444923,10.32163048,14.45392704,29.5284729,55.86677933,23.50926971
2/6/14,42.0147438,4.062939644,21.47832489,10.23243809,14.66736507,29.86679649,56.32554245,23.63221359
3/6/14,42.31267548,4.040325642,21.20695305,10.12703514,14.29171753,29.54421043,56.0790329,23.52976036
4/6/14,42.1637001,4.010175228,21.0885334,10.09460258,14.30879211,29.11933708,55.56549835,23.45463181
5/6/14,42.31267548,3.995099545,20.92077255,10.07027912,14.64175129,29.0642643,55.42856216,23.35900497
6/6/14,42.13533783,3.942333221,20.93063354,10.23243809,14.36855221,29.14294052,55.99002075,23.59806442
10/6/14,42.3055687,3.964947224,20.73326874,10.2973032,14.52222919,28.98558235,56.43508911,23.65270042
11/6/14,42.13533783,3.957409382,20.63459015,10.17568302,14.29171753,28.85182571,56.28445435,23.73466301
12/6/14,41.65296936,3.927257061,20.53096962,10.13514328,14.47100544,28.79675674,56.06534576,23.61855316
13/6/14,40.85850143,3.927257061,20.62471962,10.08649158,13.98436546,28.70234108,55.96263504,23.39998817
16/6/14,41.15642548,3.949870586,20.54577255,10.09460258,13.92460442,28.46630096,55.87361526,23.42730713
17/6/14,40.75210571,3.927257061,20.40268517,10.02162933,14.08681583,28.26959419,55.62711716,23.31802368
18/6/14,41.07130432,3.897105694,20.35827446,10.01352119,14.08681583,28.19092178,55.46277618,23.11312294
19/6/14,42.02183533,3.949870586,20.61978722,10.20000744,14.32586479,28.143713,56.35292435,23.52976036
20/6/14,41.50400925,3.897105694,20.35334396,9.989195824,14.00997925,27.85260391,55.7503624,23.32485199
23/6/14,42.5609436,3.919719696,20.50630188,10.06217003,14.15511608,28.06503296,56.00372696,23.47512054
24/6/14,42.22753906,3.912181854,20.42735481,10.05406094,14.09535408,28.11224365,55.85993195,23.32485199
25/6/14,41.9012413,3.897105694,20.3237381,10.18379116,13.83923054,28.11224365,55.47647095,23.10629082
26/6/14,42.49000549,3.942333221,20.65432549,10.17568302,13.95875835,28.38761711,56.188591,23.51610184
27/6/14,42.60350418,3.964947224,20.64446068,10.15946579,13.75385475,28.05716324,55.78460312,23.33851433
30/6/14,42.07149506,3.927257061,20.64446068,10.11892605,13.53188038,27.71097183,55.38061523,23.14044189
1/7/14,42.88014603,3.927257061,20.48656273,10.15946579,13.57456684,27.60081863,54.75751877,22.79893875
2/7/14,43.97963715,3.942333221,21.04905701,10.31352139,13.98436546,28.40335655,55.40802002,23.13361549
3/7/14,44.29885101,3.980022907,21.14774132,10.31352139,14.22341537,28.41122246,55.83938599,23.35217667
4/7/14,44.40524673,4.025250912,21.18721008,10.40270996,14.24049187,28.65513229,56.11326218,23.49560928
7/7/14,44.17825699,4.010175228,21.22175026,10.45946884,14.17219257,28.70234108,55.70928955,23.45463181
8/7/14,44.25628281,4.010175228,21.22668457,10.36217022,14.37709141,28.56858063,55.68189621,23.37266541
9/7/14,44.07894516,3.987560272,21.03425789,10.11892605,13.92460442,28.23812866,55.31899643,23.11995125
10/7/14,44.27046967,3.987560272,21.02931976,10.11892605,13.90753078,28.19092178,55.36008072,23.051651
11/7/14,44.07894516,4.017712593,21.19708443,10.18379116,14.05266571,28.30107307,55.62026596,23.18825722
14/7/14,44.22081757,4.04786396,21.26616287,10.18379116,14.09535408,28.4899044,55.94893265,23.31802368
15/7/14,44.75991821,4.062939644,21.2809639,10.17568302,14.11243057,28.4977684,55.80514908,23.27021408
16/7/14,45.35577393,4.078016281,21.23162079,10.12703514,14.30025387,28.26172829,55.70243073,23.14727211
17/7/14,45.93034744,4.085552692,21.35990715,10.21622372,14.48807812,28.19878387,55.60657501,22.97651672
18/7/14,45.60404587,4.093091488,21.44872665,10.17568302,13.91606617,28.28533745,55.64766312,23.15410233
21/7/14,45.18553162,4.093091488,21.47339249,10.20000744,14.18072796,28.25386047,55.70928955,23.15410233
22/7/14,45.49054718,4.093091488,21.39938354,10.24054718,14.18926716,28.08863449,55.64081955,23.18142319
23/7/14,45.77428818,4.108167648,21.53753853,10.41081905,14.08681583,28.27746582,55.84622192,23.28387451
24/7/14,46.28502655,4.130782127,21.57701111,10.51622295,14.00144196,28.4977684,56.1543541,23.31119537
25/7/14,46.17152023,4.108167648,21.35497475,10.48379135,14.01851749,28.32467461,56.33922958,23.4136467
28/7/14,46.36304855,4.093091488,21.32043457,10.45946884,14.08681583,28.23026466,56.14751434,23.34534454
29/7/14,46.63969803,4.11570549,21.48819733,10.40270996,13.99290371,28.4977684,56.38716888,23.40681458
30/7/14,46.86668015,4.138319016,21.53753853,10.51622295,14.10389233,28.94624901,56.92126083,23.46828651
31/7/14,47.08658981,4.138319016,21.72010231,10.66217232,14.16365528,29.07213402,57.34578323,23.63904381
1/8/14,46.39142227,4.100628853,21.37471008,10.45946884,13.92460442,28.68660164,56.70897675,23.25655556
4/8/14,46.4127121,4.093091488,21.38951492,10.38649368,13.89045525,28.7102108,56.54465485,23.11995125
5/8/14,46.34177017,4.078016281,21.19708443,10.42703342,13.95875835,28.60791969,56.188591,22.99700928
6/8/14,46.68934631,4.093091488,21.18227577,10.2973032,14.04413033,28.4977684,55.94893265,22.99700928
7/8/14,47.04402161,4.093091488,21.22175026,10.13514328,14.00997925,28.50563812,55.70243073,22.98334694
8/8/14,47.12205505,4.062939644,20.94050598,10.02162933,13.77946854,28.06503296,54.86707687,22.55988312
11/8/14,47.34903717,4.078016281,20.92077255,10.14325047,13.80508137,28.22238922,55.05879211,22.51890373
12/8/14,48.10804367,4.11570549,21.24642372,10.23243809,14.1295023,28.12011147,55.93524933,22.93553352
13/8/14,47.34518814,4.100628853,21.26616287,9.600008965,13.87337971,28.26959419,55.43539047,23.03116035
14/8/14,46.85538483,4.191084385,21.46352577,9.843250275,14.05266571,28.40335655,55.47647095,23.18825722
15/8/14,47.02824783,4.206160069,21.49312782,9.891899109,14.14657784,28.41909027,55.59972382,23.28387451
18/8/14,47.07146454,4.228774071,21.6164856,9.96487236,14.26610374,28.68660164,55.73667908,23.39315605
19/8/14,47.82778549,4.213698387,21.71023178,9.922627449,14.51369095,28.98558235,56.27843475,23.75515366
20/8/14,47.52526093,4.26646328,22.5293045,9.955459595,14.27464008,29.0642643,56.496521,23.82345581
21/8/14,47.25154877,4.319228649,21.99147797,10.01290894,14.32586479,29.08786964,56.47542572,23.8644352
22/8/14,47.10748291,4.304153442,22.05562019,9.930835724,14.47100544,29.1272049,56.71463394,23.83028603
25/8/14,46.48802567,4.304153442,22.04082298,10.03752899,14.59906292,28.96984673,56.64428329,23.76881218
26/8/14,46.17830276,4.326766968,22.00627899,9.996494293,14.54784012,28.93837738,56.80609512,23.84394646
27/8/14,46.19270706,4.280326366,22.08522987,10.01290894,14.79542542,29.07999611,57.073452,23.98737717
28/8/14,45.42198563,4.288066864,22.08522987,9.988286018,14.80396461,29.07213402,57.08752823,23.9122448
29/8/14,45.11226273,4.303546429,21.43707466,10.11139584,14.91494751,28.45055962,57.21417236,23.93273354
1/9/14,45.23470688,4.31902647,21.432127,10.03752899,15.08570004,28.09650421,57.20010376,24.00104332
2/9/14,45.40037918,4.380948544,21.6449604,10.07856655,15.03447723,28.27746582,57.34080887,24.02153015
3/9/14,44.90337753,4.427389145,21.6796093,10.12781239,15.06862354,28.30107307,57.48152924,24.05567741
4/9/14,44.75931549,4.388689041,21.75385094,10.02932358,15.1283884,28.57645226,57.39006424,23.85760498
5/9/14,44.15425873,4.365467548,21.76869965,10.05394554,14.94909954,28.56858063,57.20010376,23.74149513
8/9/14,43.9525795,4.373208046,21.85779953,9.930835724,14.99178696,28.62366295,57.17196655,23.61855316
9/9/14,44.49280167,4.396429062,21.91224289,9.939043045,14.9405632,28.70234108,57.36894608,23.63904381
10/9/14,44.31992722,4.349987507,21.86769676,10.03752899,14.81250191,28.62207222,57.36894608,23.74149513
11/9/14,44.34153748,4.326766968,21.69940758,10.17705631,14.76981258,28.33312035,56.73574448,23.6458683
12/9/14,44.57923126,4.288066864,21.65486336,10.05394554,14.60760403,28.29299355,56.44726563,23.39315605
15/9/14,44.41356659,4.249364853,21.38262558,9.996494293,14.36855221,28.26088142,55.52560806,23.06531334
16/9/14,44.52161407,4.202923775,21.29353333,9.930835724,14.40270233,28.2528553,55.01200485,22.88089943
17/9/14,44.69449615,4.171963215,21.33313179,9.856969833,14.47165775,28.2127285,54.42100525,22.47109413
18/9/14,44.64406967,4.171963215,21.2143383,9.791312218,14.51475239,28.08431053,54.58281708,22.57354355
19/9/14,44.36314774,4.187443733,21.25888443,9.889799118,14.75609112,28.1485157,54.74464035,22.65550232
22/9/14,43.25389099,4.141002178,21.11039352,9.856969833,14.39408207,27.93180656,53.78778076,22.12958717
23/9/14,43.36193848,4.210664272,21.35788155,10.08677673,14.78194523,28.08431053,54.3858223,22.38229942
24/9/14,43.75809479,4.195183277,21.24898338,9.955459595,14.40270233,27.947855,53.76667786,22.17739677
25/9/14,44.29831696,4.187443733,21.27868271,10.06215382,14.50613117,28.07627869,53.92850494,21.99981308
26/9/14,43.29711533,4.110041618,21.15494347,9.840555191,14.15274715,27.69101143,52.95054245,21.78124809
29/9/14,42.64883804,4.079080582,20.89260864,9.930835724,14.03207493,27.36995697,52.36658478,21.61732674
30/9/14,42.91534805,4.102301121,20.86785889,9.980079651,13.97174263,27.4823246,52.97164536,21.95200157
1/10/14,42.68485641,4.164221764,20.95200348,10.05394554,14.08379078,27.87561798,53.61190414,22.17056656
2/10/14,42.45435333,4.141002178,20.82826233,9.881591797,13.74764347,27.4823246,53.33750916,22.0544548
3/10/14,42.35351944,4.171963215,20.9817028,9.971870422,13.79935932,27.65088463,53.92850494,22.25935936
6/10/14,41.48194885,4.179703712,20.88271141,10.03752899,13.85969162,27.45022583,53.59078598,22.14324379
7/10/14,43.26829529,4.171963215,20.78866386,9.996494293,13.62697315,27.33785439,53.30935669,22.14324379
8/10/14,42.56240463,4.148742676,20.68967056,9.865178108,13.43735123,27.16929245,52.78168488,22.04762268
9/10/14,42.51918793,4.179703712,20.75896835,9.914422035,13.61835575,27.12916756,53.63299942,22.45059967
10/10/14,41.2442627,4.094561577,20.20955276,9.709238052,13.29082394,27.07298279,52.62690735,22.02713394
13/10/14,42.03659439,4.055860043,19.79872704,9.54509449,13.29082394,27.03285027,52.15551376,21.78807831
14/10/14,43.75090408,4.094561577,20.18480301,9.594338417,13.53216362,27.377985,52.14847565,21.95200157
15/10/14,43.93097305,4.164221764,20.36299324,9.6682024,13.61835575,27.68298721,53.08421326,22.17056656
16/10/14,43.13864136,4.202923775,20.4025898,9.421981812,13.33392143,27.93983269,53.42194366,22.35497856
17/10/14,42.76408386,4.164221764,20.3035984,9.561507225,13.64421177,27.89969826,53.85110474,22.60769272
20/10/14,43.02339172,4.179703712,20.46693611,9.709238052,13.64421177,27.85153961,54.35768127,22.92870712
21/10/14,43.19626999,4.195183277,20.5015831,9.684617996,13.61835575,27.87561798,54.30138779,22.81942558
22/10/14,44.08943558,4.226143837,20.71442413,9.758482933,13.83383369,27.93180656,54.57579041,23.04482079
23/10/14,43.12424469,4.257104874,20.90250587,9.733860016,13.74764347,27.97997093,54.9979248,23.23606682
24/10/14,43.25389099,4.257104874,21.03614807,9.80772686,13.98036098,27.95588112,55.42007065,23.36583328
27/10/14,43.06661606,4.288066864,21.3133316,9.930835724,14.09241295,28.24482918,56.29953384,23.60489082
28/10/14,42.51918793,4.295806408,21.29353333,9.881591797,14.1010313,28.32509995,56.41913986,23.83028603
29/10/14,42.96577835,4.295806408,21.45687294,9.889799118,14.10964966,28.49365044,55.9899559,23.33851433
30/10/14,42.71366119,4.326766968,21.73900414,9.930835724,14.06655312,28.67023468,56.40506363,23.53659058
31/10/14,43.51319885,4.357727528,21.84789658,10.07036018,14.28203297,28.89496803,56.62317276,23.75515366
3/11/14,43.05940628,4.388689041,21.85284805,10.08677673,14.24755764,27.4823246,56.65130997,23.59806442
4/11/14,43.46998215,4.380948544,21.79840088,10.22630024,14.39408207,26.72784615,56.82721329,23.56391335
5/11/14,43.33311844,4.357727528,21.7439518,10.09498215,14.29065228,27.39403534,57.38302231,23.62538147
6/11/14,43.21787643,4.388689041,21.79840088,10.09498215,14.23893833,27.57061577,57.12269974,23.5024395
7/11/14,43.72208023,4.466091156,22.17457581,10.20167923,14.48889542,27.67496109,58.22730255,23.79613495
10/11/14,44.11104202,4.435129642,22.1102314,10.08677673,14.41993999,27.63483047,58.08659363,23.48044395
11/11/14,43.58522415,4.481570721,22.16467857,9.988286018,14.58370686,27.42614174,58.39615631,23.59268761
12/11/14,42.79290009,4.4738307,21.96669197,9.487645149,14.51475239,27.33785439,57.58705139,23.38222504
13/11/14,43.00178528,4.4738307,21.83799934,9.520471573,14.77332783,27.28969383,57.17899323,23.12265968
14/11/14,43.25389099,4.489311218,21.82315063,9.520471573,14.91123581,27.06495857,57.53077316,23.17176247
17/11/14,43.14585495,4.458350182,21.66971016,9.372739792,14.91123581,26.85627174,56.98198318,22.95429039
18/11/14,42.83612061,4.458350182,21.61526299,9.446605682,14.99742794,26.48705864,56.95385361,22.9823494
19/11/14,41.7628746,4.450609684,21.22918892,9.364530563,14.78194523,25.89310455,56.66537857,23.0033989
20/11/14,40.63200378,4.396429062,20.83816338,9.348118782,14.82504463,25.12257004,56.52466965,22.82099533
21/11/14,40.63200378,4.373208046,20.57087708,9.26604557,14.82504463,25.36336136,56.34878159,22.62456703
24/11/14,41.99337769,4.373208046,20.96190071,9.307080269,14.97157478,25.21085739,56.58095932,22.79995346
25/11/14,41.35230255,4.349987507,20.89755821,9.397360802,15.03190613,25.08244514,56.40506363,22.87010384
26/11/14,42.05820084,4.388689041,20.71022987,9.528676987,15.20429134,24.94599152,56.99606323,23.19982719
27/11/14,41.7916832,4.442869663,20.7690773,9.43019104,15.51458168,25.48375893,57.34080887,23.31207275
28/11/14,42.56960297,4.404169559,20.312994,9.479434013,14.73023224,24.97809982,56.79201889,22.83502769
1/12/14,40.8120842,4.349987507,20.11192513,9.134728432,14.37684631,24.46440887,56.14474106,22.61755371
2/12/14,41.72685623,4.388689041,20.10701942,9.175764084,14.71299648,24.27177429,56.80609512,22.96130371
3/12/14,41.7628746,4.396429062,20.42088318,9.241423607,14.7905674,24.80151558,57.27045059,23.03847313
4/12/14,42.6272316,4.396429062,20.48464012,9.315288544,14.84228325,25.09849358,57.74887848,23.43133163
5/12/14,41.15782547,4.388689041,20.62195396,9.380948067,14.85951996,24.75335693,57.43930817,23.15773392
8/12/14,41.15061951,4.388689041,21.00448036,9.43019104,15.25600529,24.76941109,57.9669838,23.39625931
